Date,Open,High,Low,Close,Adj Close,Volume,Comp_News,Neg_News,Neu_News,Pos_News,Comp_Social,Neg_Social,Neu_Social,Pos_Social
25-04-2019,736.450012,737.650024,727.049988,728.549988,672.017456,8005235,1,0.033,0.83,0.137,0.4019,0,0.838,0.162
24-04-2019,728.200012,737.900024,724,736.450012,679.304504,8285120,1,0.033,0.83,0.137,-0.5423,0.138,0.862,0
22-04-2019,717.049988,725.75,715,721.049988,665.099487,6455426,1,0.032,0.831,0.137,0.8689,0,0.838,0.162
18-04-2019,722.5,722.5,712.75,717.049988,661.409851,13801105,1,0.032,0.831,0.137,-0.0516,0.096,0.843,0.062
16-04-2019,727.900024,727.900024,714.099976,724.099976,667.912781,12524411,1,0.032,0.831,0.137,-0.2263,0.192,0.808,0
15-04-2019,724.700012,731.349976,712.599976,727.5,671.04895,31574803,1,0.032,0.832,0.136,0.8937,0.055,0.859,0.086
12-04-2019,743.099976,751.549988,740.599976,747.75,689.727661,7043212,1,0.032,0.832,0.135,0.1779,0.027,0.937,0.036
11-04-2019,751.75,751.75,740.049988,742.700012,685.069458,8200995,1,0.032,0.832,0.136,0,0,1,0
10-04-2019,764,766.700012,751.299988,752.700012,694.293518,7031088,1,0.032,0.832,0.136,0.3818,0,0.874,0.126
09-04-2019,770,773,758.200012,760.599976,701.580444,6730692,1,0.032,0.832,0.136,0.296,0.06,0.869,0.071
05-04-2019,750.900024,760.950012,748,759.299988,700.381409,6276040,1,0.032,0.832,0.136,0.34,0,0.946,0.054
03-04-2019,756,758.5,746.799988,753.299988,694.846924,6897127,1,0.032,0.832,0.136,0,0,1,0
02-04-2019,759,765.799988,754.599976,759.400024,700.473694,7283600,1,0.032,0.832,0.136,0.4939,0.033,0.877,0.089
01-04-2019,742,760,742,755.099976,696.507202,6584982,1,0.032,0.832,0.136,0.5719,0.04,0.832,0.129
28-03-2019,730,745,730,737.799988,680.549622,9277241,1,0.032,0.832,0.136,-0.3034,0.032,0.968,0
22-03-2019,745,746.349976,732.299988,743.099976,685.438477,8883260,1,0.032,0.832,0.136,-0.4466,0.091,0.861,0.048
20-03-2019,727.25,742.299988,727.150024,738.950012,681.610413,13471173,1,0.032,0.832,0.136,-0.1154,0.053,0.891,0.056
19-03-2019,712.799988,726.5,707.400024,722.25,666.206299,8917337,1,0.032,0.832,0.136,0.3612,0,0.923,0.077
15-03-2019,712,723.75,709.599976,718.549988,662.793457,14638664,1,0.032,0.832,0.136,0.7783,0.047,0.818,0.135
14-03-2019,714,714.900024,706.200012,708.349976,653.384949,6415187,1,0.032,0.832,0.136,0.1027,0.061,0.867,0.072
13-03-2019,710,718.599976,706.299988,708.450012,653.477234,11348867,1,0.032,0.832,0.136,0.7906,0.036,0.738,0.226
11-03-2019,713.299988,718.5,709.400024,711.25,656.059875,9932198,1,0.032,0.832,0.136,0.9492,0.056,0.727,0.217
08-03-2019,722.950012,722.950012,710.650024,712.349976,657.074463,7193994,1,0.032,0.832,0.136,-0.6115,0.166,0.834,0
07-03-2019,734,734.5,720.549988,722.950012,666.852051,5951551,1,0.032,0.832,0.136,-0.5371,0.046,0.954,0
06-03-2019,736.099976,736.099976,727,732.5,675.66095,6076668,1,0.032,0.832,0.136,0.7351,0,0.776,0.224
05-03-2019,740.5,742.5,730.25,732.5,675.66095,4826505,1,0.032,0.831,0.138,0.7405,0.021,0.891,0.088
01-03-2019,735.5,743.400024,735.5,741.900024,684.331665,3998826,1,0.032,0.831,0.138,0.7096,0.033,0.815,0.153
28-02-2019,738.700012,742.400024,732.299988,734.299988,677.321228,8559921,1,0.032,0.831,0.137,-0.8964,0.174,0.826,0
26-02-2019,748.599976,752.599976,740.150024,742.5,684.884949,8319610,1,0.032,0.83,0.138,0.6486,0.029,0.901,0.07
25-02-2019,735.549988,758,735.549988,754.900024,696.322754,6547552,1,0.032,0.83,0.138,0.775,0.038,0.845,0.117
22-02-2019,732.5,738.200012,728,734.950012,677.920898,3750833,1,0.031,0.83,0.138,0.7506,0,0.902,0.098
21-02-2019,738,738,727.099976,733.450012,676.537231,7202786,1,0.031,0.83,0.138,0.9454,0.014,0.802,0.184
20-02-2019,727,743,726.049988,740.700012,683.22467,5210675,1,0.031,0.83,0.139,0.7325,0.051,0.781,0.168
19-02-2019,739.099976,740.549988,721.299988,724.299988,668.097229,9401334,1,0.032,0.829,0.139,0.5994,0,0.864,0.136
18-02-2019,742.349976,747.650024,736,741.049988,683.547607,5346825,1,0.031,0.829,0.139,0.7003,0,0.833,0.167
15-02-2019,742.299988,746.5,732.599976,741.950012,684.377686,5586389,1,0.032,0.829,0.139,0.7003,0.033,0.88,0.088
14-02-2019,751,753,737.25,740.049988,682.625183,4610535,1,0.032,0.829,0.139,0.9764,0.014,0.783,0.203
11-02-2019,766.900024,768.75,759,762.799988,703.609802,5500216,1,0.031,0.829,0.14,0.4019,0.065,0.843,0.092
08-02-2019,760,772.25,754.900024,760.900024,701.857239,5915169,1,0.031,0.829,0.14,0.7269,0.025,0.878,0.097
07-02-2019,763.049988,769.450012,761,764,704.716675,3961797,1,0.031,0.829,0.14,0.7096,0,0.823,0.177
06-02-2019,755.549988,766.950012,754.349976,763.299988,704.070984,5880482,1,0.031,0.829,0.14,0.8481,0.031,0.874,0.095
05-02-2019,747,759.950012,747,754.849976,696.276672,4694366,1,0.031,0.829,0.14,0.7003,0,0.833,0.167
04-02-2019,757,762.5,749.200012,755.900024,697.245178,3945391,1,0.031,0.829,0.14,0.6369,0.041,0.801,0.157
01-02-2019,751.349976,762.5,744.5,757.049988,698.305969,6276585,1,0.031,0.829,0.14,0.8519,0,0.853,0.147
31-01-2019,726,751.299988,726,749.549988,691.388,13825233,1,0.031,0.829,0.14,0.5267,0.013,0.943,0.044
30-01-2019,727.900024,734.799988,721.099976,725.900024,669.573059,5763026,1,0.031,0.829,0.14,0.9603,0,0.836,0.164
29-01-2019,725.5,732.849976,716.5,727.900024,671.417908,6760819,1,0.031,0.829,0.14,0.6705,0,0.893,0.107
28-01-2019,731,732.599976,719,727.950012,671.463989,7944693,1,0.031,0.829,0.14,0.8176,0.037,0.877,0.086
24-01-2019,728.099976,736.099976,721,732,675.199768,7429783,1,0.031,0.829,0.14,0.765,0.013,0.905,0.082
23-01-2019,742.349976,742.599976,729.200012,731.650024,671.187378,7212099,1,0.031,0.829,0.14,0.9612,0.023,0.828,0.149
22-01-2019,741.25,749,734,745.349976,683.755127,6723375,1,0.031,0.829,0.14,0.5574,0.015,0.938,0.047
21-01-2019,738.200012,751,734,745,683.434082,8129422,1,0.031,0.828,0.14,0.6705,0.04,0.8,0.16
18-01-2019,730,736.200012,726.299988,730.950012,670.545105,5902151,1,0.031,0.829,0.14,0.7935,0.078,0.782,0.14
17-01-2019,735.799988,739,729.099976,733.349976,672.746826,6903771,1,0.031,0.829,0.14,0.9618,0.011,0.818,0.171
16-01-2019,729.900024,737.799988,728.5,736.799988,675.911743,9658944,1,0.031,0.829,0.14,0.4019,0,0.957,0.043
15-01-2019,707.200012,730,707.200012,726.599976,666.554565,19671304,1,0.031,0.828,0.141,0.128,0.036,0.914,0.051
14-01-2019,707,710.200012,695.950012,701.900024,643.895813,19312937,1,0.031,0.828,0.141,0.296,0,0.833,0.167
11-01-2019,680.200012,685.5,672.5,683.5,627.016296,12281903,1,0.031,0.827,0.142,0.9545,0.066,0.793,0.141
09-01-2019,686.200012,689.799988,664,676.099976,620.227783,18130292,1,0.031,0.826,0.143,0.9396,0.01,0.863,0.126
07-01-2019,665,673.599976,661.5,671.700012,616.191589,8046340,1,0.031,0.825,0.144,0.2263,0.011,0.97,0.018
04-01-2019,671.75,673.900024,651,661.049988,606.42157,7889310,1,0.032,0.824,0.144,-0.3182,0.028,0.972,0
02-01-2019,666,674,662.049988,669.049988,613.760437,7416655,1,0.032,0.824,0.144,-0.7783,0.14,0.86,0
27-12-2018,652.75,663.25,649,656.799988,602.522766,15333902,1,0.032,0.824,0.144,0.368,0,0.78,0.22
24-12-2018,657,658.799988,647.599976,649,595.367432,8379825,1,0.031,0.823,0.145,0.3976,0.098,0.667,0.235
21-12-2018,659.5,659.5,643.450012,646.200012,592.798767,12802132,1,0.031,0.823,0.146,0.3182,0.017,0.951,0.032
20-12-2018,660,671.549988,656.400024,667.049988,611.92572,11705260,1,0.031,0.823,0.146,-0.7383,0.101,0.873,0.026
18-12-2018,686.5,686.5,674.549988,676.599976,620.686584,8021298,1,0.031,0.823,0.146,0.8622,0,0.819,0.181
14-12-2018,697.450012,713.700012,694.400024,706.049988,647.702759,9560576,1,0.031,0.823,0.146,0.7481,0.057,0.748,0.195
13-12-2018,682,700,680,697.75,640.088745,7521474,1,0.031,0.823,0.146,0.7783,0.044,0.819,0.137
07-12-2018,672,685.75,665.599976,682.799988,626.374207,5553948,1,0.031,0.823,0.146,0.0772,0.102,0.78,0.117
05-12-2018,683,683.650024,672.5,681.400024,625.089905,5177288,1,0.031,0.824,0.145,0,0,1,0
29-11-2018,671,674.900024,658.799988,661.049988,606.42157,13399070,1,0.031,0.823,0.146,0.4019,0.032,0.898,0.07
28-11-2018,640.950012,668.700012,640,666.400024,611.329468,17719890,1,0.031,0.822,0.147,-0.1909,0.058,0.909,0.033
27-11-2018,625.5,641,625.299988,638.900024,586.102051,12285851,1,0.031,0.822,0.148,-0.5267,0.145,0.855,0
16-11-2018,659.900024,662.5,644.200012,650.849976,597.064514,8583785,1,0.03,0.821,0.149,0.4019,0,0.649,0.351
12-11-2018,666,676.400024,662.299988,664.200012,609.311218,7118080,1,0.03,0.821,0.149,0,0,1,0
09-11-2018,679,679,655.5,659.5,604.999634,9694143,1,0.03,0.821,0.149,0.5994,0,0.786,0.214
02-11-2018,665.950012,675.799988,660.099976,662.25,607.5224,6654067,1,0.031,0.821,0.149,-0.0541,0.07,0.866,0.063
01-11-2018,689.700012,689.700012,659.599976,666.700012,611.604675,5860244,1,0.031,0.821,0.149,0.296,0,0.864,0.136
31-10-2018,663.900024,692.950012,663.049988,686.400024,629.676697,11947995,1,0.031,0.82,0.149,0.6207,0,0.892,0.108
30-10-2018,641.099976,663.799988,637.450012,659.599976,605.09137,8793411,1,0.031,0.82,0.149,-0.1623,0.064,0.868,0.068
24-10-2018,663,666.5,647.150024,649.799988,589.679749,7058164,1,0.031,0.82,0.149,0.5574,0.061,0.815,0.124
17-10-2018,710,721.799988,701.349976,705.349976,640.090088,20360697,1,0.03,0.82,0.15,0,0,1,0
16-10-2018,710,713.900024,689.400024,695.25,630.924683,11588963,1,0.03,0.818,0.151,-0.1216,0.077,0.855,0.067
12-10-2018,676.400024,684.049988,661.5,678.799988,615.996582,8909221,1,0.03,0.819,0.151,0.9236,0,0.781,0.219
11-10-2018,685,692.900024,663.299988,673.349976,611.050842,10985897,1,0.03,0.818,0.151,0.6124,0,0.844,0.156
09-10-2018,717.099976,722.400024,702.650024,717.75,651.342957,6777212,1,0.03,0.818,0.152,0,0,1,0
04-10-2018,728.5,729.75,702.5,707.200012,641.769043,6173037,1,0.03,0.818,0.152,0.0129,0.099,0.822,0.079
01-10-2018,737.5,754.900024,733,746.650024,677.569214,8252398,1,0.03,0.817,0.153,0.3612,0.115,0.728,0.157
28-09-2018,721,734.549988,715.200012,730.049988,662.504944,7490031,1,0.03,0.817,0.153,0.3182,0.094,0.78,0.126
24-09-2018,706.5,729.950012,706.5,718.25,651.796692,8637881,1,0.031,0.817,0.152,0.5994,0.083,0.805,0.112
17-09-2018,735,740,724.599976,725.950012,658.784302,5427054,1,0.031,0.817,0.152,-0.2732,0.116,0.884,0
11-09-2018,735.900024,744.75,732,734.299988,666.361633,6963561,1,0.031,0.817,0.152,0.3818,0,0.806,0.194
05-09-2018,741.950012,744.049988,725.400024,729.900024,662.368835,8658978,1,0.03,0.818,0.152,-0.4019,0.237,0.653,0.11
24-08-2018,698.25,700.950012,688.049988,689.150024,625.389038,7053000,1,0.031,0.816,0.152,0.875,0.045,0.862,0.092
23-08-2018,696.5,700.75,692.674988,698.700012,634.05542,7717182,1,0.031,0.816,0.152,0,0,1,0
21-08-2018,695,698,686.875,691.974976,627.952637,8361482,1,0.031,0.816,0.152,0.3818,0,0.965,0.035
20-08-2018,694,703.974976,686.75,692.125,628.088745,16101876,1,0.032,0.816,0.152,0.8192,0,0.931,0.069
14-08-2018,706.974976,712.275024,702,704.150024,639.00116,6151320,1,0.031,0.816,0.152,0.6915,0.039,0.797,0.164
13-08-2018,695,704.924988,689.349976,704.375,639.205505,9979746,1,0.031,0.817,0.152,0.5423,0,0.932,0.068
09-08-2018,686.825012,694.724976,686.825012,689.974976,626.137817,6409524,1,0.031,0.817,0.152,0.9825,0,0.823,0.177
06-08-2018,683.025024,687.5,673.75,680.325012,617.380554,6178930,1,0.032,0.816,0.152,-0.128,0.061,0.939,0
03-08-2018,683.099976,683.099976,678,682.049988,618.945862,3970390,1,0.032,0.816,0.152,0.3612,0,0.937,0.063
01-08-2018,681.900024,684.224976,675.5,677.025024,614.385864,4675706,1,0.031,0.817,0.152,0.296,0.054,0.869,0.078
30-07-2018,685,686.5,674,675.5,613.001953,6409970,1,0.032,0.816,0.152,0.3612,0,0.872,0.128
26-07-2018,689.275024,695.200012,684.599976,686.625,623.097717,7362218,1,0.032,0.816,0.152,0.765,0.049,0.756,0.196
20-07-2018,663,683.575012,660.650024,674.049988,611.686096,11705738,1,0.033,0.815,0.152,0.3612,0.056,0.822,0.122
19-07-2018,661.5,665.950012,654.549988,658.349976,597.438721,5118864,1,0.033,0.816,0.152,0.8834,0,0.862,0.138
17-07-2018,664.849976,674.75,656.349976,663.950012,602.52063,11161690,1,0.033,0.816,0.152,0.5975,0.066,0.813,0.122
16-07-2018,658.700012,692.200012,643.849976,666.424988,604.766602,35344680,1,0.032,0.816,0.152,0.9398,0.034,0.884,0.081
13-07-2018,657.5,665.799988,649.174988,658.700012,597.756348,19496158,1,0.033,0.815,0.152,0.996,0.064,0.784,0.152
12-07-2018,663.049988,663.549988,642.224976,647.174988,587.297607,13272240,1,0.034,0.815,0.152,-0.6919,0.104,0.798,0.099
11-07-2018,658.775024,671.049988,645.674988,660.224976,599.140137,11899832,1,0.034,0.815,0.152,0.6124,0.12,0.506,0.373
09-07-2018,648.5,651.5,639.525024,649.424988,589.339417,6644998,1,0.033,0.815,0.152,0.3339,0.045,0.87,0.085
06-07-2018,645.125,650.924988,634.5,642.125,582.714844,11215356,1,0.033,0.815,0.152,0.9592,0.047,0.811,0.142
05-07-2018,673.549988,673.625,634.049988,642,582.601501,17019902,1,0.033,0.814,0.153,-0.5719,0.101,0.84,0.059
04-07-2018,676.025024,676.325012,669.424988,672.599976,610.3703,5025722,1,0.033,0.814,0.153,-0.0772,0.108,0.822,0.071
29-06-2018,649.025024,657.5,641.625,653.599976,593.128113,9966600,1,0.033,0.813,0.154,0.4019,0,0.909,0.091
28-06-2018,638.150024,649,638.125,644.799988,585.142273,10996818,1,0.033,0.813,0.154,0.5539,0.041,0.856,0.102
27-06-2018,641.974976,646.724976,632.799988,635,576.249207,6952142,1,0.033,0.813,0.154,0.7506,0,0.903,0.097
26-06-2018,634.5,641.950012,633.125,638.924988,579.810852,4483504,1,0.033,0.813,0.154,0.3612,0,0.872,0.128
25-06-2018,628.575012,639.400024,627,636.224976,577.360657,7731178,1,0.033,0.813,0.154,0.9267,0,0.824,0.176
21-06-2018,622.974976,628.25,618,623.275024,565.609009,5798790,1,0.033,0.813,0.154,0,0,1,0
20-06-2018,624.25,626.174988,619,621.575012,564.066101,5371802,1,0.033,0.813,0.154,0.765,0,0.817,0.183
15-06-2018,618.5,645.75,617.5,640.625,581.353699,19957760,1,0.033,0.813,0.154,0.3197,0.064,0.815,0.121
14-06-2018,626.5,626.5,617.049988,619.849976,562.500732,7598848,1,0.034,0.812,0.154,0.7184,0,0.959,0.041
13-06-2018,633.400024,642,633.400024,637.400024,573.889771,5766928,1,0.034,0.812,0.155,0.0772,0.058,0.877,0.066
12-06-2018,632.875,635.625,625.224976,629.25,566.551636,7839820,1,0.034,0.811,0.155,-0.0516,0.256,0.5,0.244
28-05-2018,615.5,616.299988,603,607.200012,546.698792,5739794,1,0.033,0.813,0.154,0.5267,0,0.872,0.128
24-05-2018,599,613.775024,599,610.5,549.669861,9740570,1,0.033,0.813,0.154,0.0772,0.052,0.889,0.059
23-05-2018,597.5,603.825012,590.75,592.450012,533.418396,9538442,1,0.033,0.813,0.154,0.1779,0.128,0.706,0.166
18-05-2018,591.5,593.275024,586.5,591.599976,532.653137,7139660,1,0.033,0.813,0.154,0.4767,0,0.88,0.12
17-05-2018,598,598.724976,586.775024,591.450012,532.518066,9519598,1,0.033,0.813,0.154,0.34,0,0.915,0.085
15-05-2018,594.049988,604,594.049988,597.275024,537.762634,5611974,1,0.033,0.812,0.154,0.7845,0.056,0.784,0.161
14-05-2018,592.174988,595.75,585,594.650024,535.399231,4432094,1,0.033,0.812,0.154,-0.4215,0.087,0.913,0
09-05-2018,583.75,588.450012,581.5,585.349976,527.025757,3783504,1,0.033,0.813,0.154,0.765,0.042,0.763,0.195
08-05-2018,588.950012,588.950012,580.525024,582.775024,524.70752,5718556,1,0.033,0.813,0.154,0,0,1,0
07-05-2018,590.625,595,587.75,591.5,532.56311,4638960,1,0.033,0.813,0.154,0.3182,0,0.796,0.204
04-05-2018,592.5,593,577.5,586.549988,528.106323,6023368,1,0.033,0.812,0.155,0.0703,0.093,0.812,0.095
03-05-2018,598.625,602.349976,588.049988,591.275024,532.360535,5332230,1,0.033,0.812,0.155,0,0,1,0
02-05-2018,599.450012,600.799988,590.5,598.525024,538.888123,10295042,1,0.033,0.812,0.154,0.2732,0,0.935,0.065
26-04-2018,587,590.825012,580,588.224976,529.61438,11302084,1,0.033,0.812,0.155,0.7003,0.097,0.51,0.393
25-04-2018,576,585.5,572.599976,580.174988,522.366455,11594178,1,0.033,0.812,0.154,0.1531,0,0.964,0.036
24-04-2018,592.5,598.200012,575.049988,577.25,519.732849,8526216,1,0.033,0.813,0.154,0.9163,0,0.898,0.102
23-04-2018,584,607.200012,577.625,593.849976,534.678833,21830638,1,0.033,0.813,0.154,0.9337,0,0.902,0.098
20-04-2018,569.5,596.849976,568.474976,589.224976,530.514771,24272692,1,0.033,0.813,0.154,0.7964,0.018,0.887,0.096
18-04-2018,561.424988,567.375,556.924988,562.974976,506.88028,10430380,1,0.033,0.812,0.155,-0.2263,0.101,0.899,0
17-04-2018,563.5,563.700012,557.5,562.599976,506.542542,10397940,1,0.033,0.812,0.155,0.3612,0,0.932,0.068
16-04-2018,551,570,551,566.599976,510.144135,24745084,1,0.033,0.812,0.155,0.7537,0.069,0.819,0.113
13-04-2018,587,592.950012,575.125,585.724976,527.363464,21227038,1,0.033,0.812,0.155,-0.0431,0.071,0.87,0.059
12-04-2018,564.724976,586.375,562.5,581.299988,523.379456,17044366,1,0.033,0.812,0.155,-0.3182,0.204,0.796,0
11-04-2018,559,565.75,558.25,562.125,506.115082,9025574,1,0.033,0.812,0.154,-0.4767,0.136,0.864,0
10-04-2018,556,562.25,552.700012,556.700012,501.230621,8926058,1,0.033,0.812,0.155,-0.4019,0.097,0.903,0
09-04-2018,562.5,562.900024,553.275024,555.625,500.262695,7202882,1,0.034,0.812,0.155,0.1307,0.089,0.803,0.109
04-04-2018,572,572.275024,560,562.099976,506.092499,4813302,1,0.033,0.812,0.155,0.3818,0,0.776,0.224
03-04-2018,567.349976,571.775024,564.049988,570.224976,513.407959,4077168,1,0.033,0.812,0.155,-0.0258,0.037,0.928,0.035
28-03-2018,575.375,575.375,563.125,565.900024,509.513916,12558322,1,0.033,0.812,0.155,0.3818,0,0.776,0.224
13-03-2018,590.099976,598.5,587.575012,591.900024,532.923157,8581052,1,0.033,0.812,0.155,0,0,1,0
12-03-2018,588,595.924988,585.875,592.875,533.801025,7676970,1,0.033,0.812,0.155,0,0,1,0
27-02-2018,572.474976,576.825012,562.825012,575.099976,517.797119,6616026,1,0.033,0.811,0.155,0,0,1,0
26-02-2018,575.5,577.525024,567.174988,569.299988,512.575195,5083608,1,0.033,0.812,0.155,-0.128,0.086,0.914,0
19-02-2018,564.200012,568,560.150024,565.875,509.491394,6461840,1,0.033,0.811,0.155,0.1779,0.115,0.727,0.158
15-02-2018,551.5,564.849976,551.5,557.224976,501.703217,7986736,1,0.033,0.811,0.155,0.7695,0,0.802,0.198
14-02-2018,553,558.650024,545.099976,548.875,494.185272,8345712,1,0.033,0.811,0.155,0.34,0.086,0.766,0.149
08-02-2018,561.400024,573.200012,558.275024,567.125,510.616821,8807244,1,0.033,0.811,0.155,-0.4588,0.292,0.573,0.135
07-02-2018,558,562.400024,551.775024,554.525024,499.272247,8342056,1,0.033,0.811,0.155,0.2023,0.096,0.833,0.071
05-02-2018,570,577.424988,567.924988,569.099976,512.39502,9860220,1,0.033,0.811,0.156,0.0387,0.043,0.91,0.047
18-01-2018,572.5,582.450012,566.049988,576.349976,518.922607,13204970,1,0.033,0.811,0.156,0.9451,0.037,0.777,0.186
17-01-2018,562.424988,580.900024,561.5,576.049988,518.652466,26154088,1,0.033,0.811,0.156,0,0,1,0
16-01-2018,540.625,567.400024,540.625,561.424988,505.484772,22646966,1,0.033,0.811,0.156,0.946,0,0.875,0.125
12-01-2018,542.900024,542.950012,535.275024,539.224976,485.496674,18016528,1,0.033,0.811,0.156,0.7506,0,0.928,0.072
11-01-2018,527.625,541.700012,527.625,537.900024,484.303833,16775298,1,0.033,0.811,0.156,0.7845,0.06,0.859,0.081
10-01-2018,523.400024,528,516.525024,526.125,473.702057,9468634,1,0.033,0.811,0.156,-0.5319,0.175,0.708,0.117
05-01-2018,507.649994,513.200012,503,506,455.582245,11025976,1,0.033,0.811,0.155,-0.6124,0.158,0.842,0
02-01-2018,518.625,521,511.5,514.849976,463.550446,6112248,1,0.033,0.812,0.155,0.3034,0.047,0.892,0.061
01-01-2018,518.849976,522.25,515,516.775024,465.283661,5431340,1,0.033,0.812,0.155,0.894,0,0.851,0.149
26-12-2017,515,520.75,511.5,517.799988,466.206543,10808906,1,0.033,0.812,0.155,0.9457,0,0.919,0.081
22-12-2017,508,522.400024,508,519.674988,467.894714,12906940,1,0.033,0.812,0.155,0.7096,0,0.815,0.185
14-12-2017,502.625,507.5,499.649994,506.549988,456.077454,6023572,1,0.033,0.812,0.155,0.6428,0,0.826,0.174
12-12-2017,501,507,501,505.25,454.907043,9320434,1,0.033,0.812,0.155,0.7184,0,0.896,0.104
11-12-2017,497.475006,503.450012,496.975006,502.649994,452.566101,5139098,1,0.034,0.812,0.155,0.7034,0.026,0.881,0.093
05-12-2017,492.674988,501.5,489.5,492.174988,443.134766,9976738,1,0.034,0.811,0.155,0.6712,0,0.909,0.091
04-12-2017,490,498.399994,484.274994,492.674988,443.584961,17811606,1,0.033,0.811,0.156,0,0,1,0
01-12-2017,489.700012,491.600006,478.524994,479.399994,431.632721,4085000,1,0.033,0.811,0.156,0.3818,0,0.776,0.224
30-11-2017,494.725006,494.725006,484.174988,488.049988,439.420776,17266944,1,0.033,0.811,0.156,0.4228,0,0.81,0.19
17-11-2017,492.75,492.75,482.575012,485.475006,437.102356,8057670,1,0.033,0.81,0.156,0.1531,0,0.967,0.033
16-11-2017,475.899994,497.950012,474.25,494.200012,444.958069,15687502,1,0.034,0.81,0.156,0.8481,0,0.825,0.175
07-11-2017,463.125,480,462.924988,477.75,430.147064,13442820,1,0.033,0.81,0.156,0.7269,0,0.628,0.372
30-10-2017,477.325012,477.325012,470.524994,472.049988,419.162659,12968326,1,0.034,0.81,0.156,0.4404,0,0.633,0.367
25-10-2017,459.5,472.350006,457.625,467.649994,415.255646,13984134,1,0.035,0.81,0.156,0.4019,0,0.722,0.278
24-10-2017,473,473.325012,460.799988,463.25,411.348602,14529328,1,0.035,0.809,0.156,0.7351,0.059,0.719,0.222
23-10-2017,465,471,464.049988,469.75,417.120361,9154096,1,0.035,0.809,0.156,0.7804,0.036,0.865,0.099
18-10-2017,464.450012,465,461.475006,462.174988,410.394073,7231852,1,0.035,0.809,0.156,0,0,1,0
16-10-2017,467.975006,471,466.5,469.5,416.898376,5758750,1,0.035,0.809,0.156,-0.4215,0.16,0.84,0
05-10-2017,450,452.475006,449.5,451.524994,400.937286,8611300,1,0.035,0.809,0.156,0.3818,0,0.794,0.206
26-09-2017,448.5,454.200012,447.149994,452.950012,402.202606,7366478,1,0.035,0.809,0.155,0.3818,0,0.794,0.206
25-09-2017,450.5,450.975006,444.549988,447.674988,397.518616,9088700,1,0.035,0.81,0.155,-0.296,0.128,0.872,0
21-09-2017,457.5,457.625,454.075012,454.774994,403.823151,8204152,1,0.035,0.81,0.155,-0.4215,0.16,0.84,0
19-09-2017,454,458,451.75,456.125,405.021973,6033330,1,0.035,0.81,0.155,0.296,0,0.919,0.081
18-09-2017,455,458.875,453.149994,454.549988,403.623322,8475860,1,0.035,0.81,0.155,-0.875,0.113,0.887,0
15-09-2017,446.149994,456.625,446.100006,454.125,403.245941,13459460,1,0.035,0.81,0.155,0.8074,0,0.844,0.156
14-09-2017,442.25,448.299988,440.799988,446.200012,396.208862,13698006,1,0.035,0.81,0.155,0.3612,0,0.902,0.098
12-09-2017,441.274994,443.875,439.399994,442.024994,392.501617,17241354,1,0.035,0.81,0.155,0,0,1,0
11-09-2017,445.200012,445.899994,436.825012,439.350006,390.126251,13787642,1,0.035,0.81,0.155,0,0,1,0
08-09-2017,449.5,449.5,441.049988,442.149994,392.61264,8604542,1,0.035,0.81,0.155,0.25,0.068,0.827,0.104
06-09-2017,450,450.149994,445,447.799988,397.629578,7735910,1,0.035,0.81,0.155,0.7964,0,0.828,0.172
04-09-2017,460.5,460.549988,446.75,450.100006,399.671906,10177108,1,0.035,0.81,0.155,0.8555,0,0.669,0.331
30-08-2017,468.600006,469.5,462.049988,463.325012,411.415253,16149664,1,0.035,0.81,0.155,0.4588,0,0.897,0.103
29-08-2017,470.725006,471,462.774994,463.725006,411.770355,13369392,1,0.035,0.81,0.155,0,0,1,0
28-08-2017,471.975006,476.975006,469,470.5,417.786377,40712108,1,0.035,0.81,0.155,0.5859,0.019,0.931,0.05
24-08-2017,455,459.125,451.174988,456.075012,404.977539,42380524,1,0.036,0.811,0.153,0.685,0.045,0.886,0.069
23-08-2017,440,451.850006,436.950012,446.399994,396.386444,61284190,1,0.037,0.811,0.152,0.9802,0.025,0.871,0.104
22-08-2017,447.600006,448.524994,430,437.700012,388.661255,49242598,1,0.038,0.809,0.152,0.7119,0.06,0.863,0.077
21-08-2017,462,462,435,436.700012,387.773224,90407176,1,0.039,0.809,0.152,0.9904,0.09,0.689,0.221
18-08-2017,508.950012,508.950012,442.100006,461.625,409.905701,164404960,1,0.041,0.809,0.15,-0.9166,0.087,0.844,0.069
17-08-2017,502.5,514.625,499.024994,510.424988,453.238251,25784260,1,0.041,0.809,0.15,0.5719,0.019,0.919,0.062
18-07-2017,493.024994,502.399994,490.549988,492.799988,437.587891,8260180,1,0.041,0.809,0.15,0.7506,0.034,0.801,0.165
14-07-2017,499.725006,503.424988,483.024994,486.024994,431.571991,22478180,1,0.041,0.81,0.149,0,0,1,0
05-07-2017,479.5,479.5,472.700012,475.450012,422.181793,4226228,1,0.041,0.81,0.149,-0.4215,0.132,0.868,0
23-06-2017,472.5,474.575012,469,471.625,418.785278,6403018,1,0.042,0.81,0.148,-0.8919,0.28,0.72,0
13-06-2017,476.75,481.475006,475.799988,478.899994,425.24527,4937794,1,0.042,0.81,0.147,-0.2263,0.064,0.936,0
09-06-2017,469.274994,475.475006,461.5,474.299988,421.160583,14757662,1,0.043,0.81,0.148,-0.9022,0.118,0.828,0.054
25-05-2017,480.5,493.299988,480.5,491.649994,429.976135,10438514,1,0.043,0.809,0.148,0.9628,0,0.805,0.195
